type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,Longitud,Latitud,Profundidad
Feature,ci10701405,4.45,"15km NNW of Borrego Springs, CA",2010-06-13 03:08:57.090,2022-08-06 03:11:56.193,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10701405,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10701405&format=geojson,7010.0,4.4,6.12,green,reviewed,0,745,ci,10701405,",ci10701405,usp000hdwy,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",85.0,0.1148,0.26,19.0,mw,earthquake,"M 4.5 - 15km NNW of Borrego Springs, CA",Point,"[-116.4158333, 33.3833333, 11.156]",-116.4158333,33.3833333,11.156
Feature,ci14725676,4.34,"11km WNW of Alberto Oviedo Mota, B.C., MX",2010-05-27 20:28:27.890,2022-08-06 02:57:43.747,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14725676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14725676&format=geojson,16.0,3.8,6.25,green,reviewed,0,296,ci,14725676,",ci14725676,usp000hd8s,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",20.0,0.1693,0.16,239.0,mw,earthquake,"M 4.3 - 11km WNW of Alberto Oviedo Mota, B.C., MX",Point,"[-115.2881667, 32.2503333, 14.258]",-115.2881667,32.2503333,14.258
Feature,ci14723540,4.22,"56km WSW of Rosarito, B.C., MX",2010-05-26 03:57:29.270,2022-08-06 02:56:36.803,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14723540,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14723540&format=geojson,962.0,4.3,2.98,green,reviewed,0,688,ci,14723540,",ci14723540,usp000hd66,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",11.0,0.6981,0.21,233.0,ml,earthquake,"M 4.2 - 56km WSW of Rosarito, B.C., MX",Point,"[-117.604, 32.2035, 16.786]",-117.604,32.2035,16.786
Feature,ci14718764,4.6,"18km WNW of Progreso, B.C., MX",2010-05-22 17:33:17.900,2022-08-06 02:48:48.318,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14718764,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14718764&format=geojson,302.0,4.6,6.15,green,reviewed,0,464,ci,14718764,",ci14718764,usp000hd20,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",32.0,0.04329,0.14,131.0,mw,earthquake,"M 4.6 - 18km WNW of Progreso, B.C., MX",Point,"[-115.7683333, 32.6243333, 7.493]",-115.7683333,32.6243333,7.493
Feature,ci14718756,4.9,"17km WNW of Progreso, B.C., MX",2010-05-22 17:30:58.170,2022-08-06 02:47:40.828,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14718756,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14718756&format=geojson,5109.0,4.8,6.324,green,reviewed,0,849,ci,14718756,",ci14718756,gcmtc201005221730a,usp000hd1z,gcmt20100522173058,iscgem14717361,atlas20100522173058,",",ci,gcmt,us,gcmt,iscgem,atlas,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",38.0,0.0411,0.17,132.0,mw,earthquake,"M 4.9 - 17km WNW of Progreso, B.C., MX",Point,"[-115.7563333, 32.6168333, 8.073]",-115.7563333,32.6168333,8.073
Feature,ci14715540,4.15,"14km ESE of Ocotillo, CA",2010-05-20 09:26:25.860,2022-08-06 02:44:14.301,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14715540,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14715540&format=geojson,126.0,4.6,6.03,green,reviewed,0,323,ci,14715540,",ci14715540,usp000hcz0,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",37.0,0.03616,0.15,109.0,mw,earthquake,"M 4.2 - 14km ESE of Ocotillo, CA",Point,"[-115.8558333, 32.6771667, 5.745]",-115.8558333,32.6771667,5.745
Feature,ci10671989,4.53,"18km ESE of Ocotillo, CA",2010-05-19 00:38:59.780,2022-08-06 02:41:01.008,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10671989,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10671989&format=geojson,2877.0,5.0,6.57,green,reviewed,0,816,ci,10671989,",ci10671989,usp000hcxd,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",32.0,0.008128,0.18,80.0,mw,earthquake,"M 4.5 - 18km ESE of Ocotillo, CA",Point,"[-115.8253333, 32.6601667, 8.913]",-115.8253333,32.6601667,8.913
Feature,ci10667013,4.29,"9km WSW of Alberto Oviedo Mota, B.C., MX",2010-05-15 08:38:54.720,2022-08-06 02:35:27.906,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10667013,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10667013&format=geojson,32.0,4.3,5.68,green,reviewed,0,297,ci,10667013,",ci10667013,usp000hcsb,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",17.0,0.1839,0.16,250.0,mw,earthquake,"M 4.3 - 9km WSW of Alberto Oviedo Mota, B.C., MX",Point,"[-115.2625, 32.2078333, 16.249]",-115.2625,32.2078333,16.249
Feature,ci10657549,4.69,"18km ESE of Ocotillo, CA",2010-05-08 18:46:27.460,2022-08-06 02:27:59.474,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10657549,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10657549&format=geojson,56.0,5.4,5.9,green,reviewed,0,369,ci,10657549,",ci10657549,gcmtc201005081846a,usp000hcgp,gcmt20100508184627,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",43.0,0.02652,0.18,88.0,mw,earthquake,"M 4.7 - 18km ESE of Ocotillo, CA",Point,"[-115.8101667, 32.6755, 2.383]",-115.8101667,32.6755,2.383
Feature,ci10657533,4.8,"19km ESE of Ocotillo, CA",2010-05-08 18:33:10.750,2022-08-06 02:26:51.544,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10657533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10657533&format=geojson,1285.0,4.9,6.15,green,reviewed,0,844,ci,10657533,",ci10657533,gcmtc201005081833a,usp000hcgm,gcmt20100508183311,iscgem14686226,",",ci,gcmt,us,gcmt,iscgem,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",54.0,0.02883,0.24,97.0,mw,earthquake,"M 4.8 - 19km ESE of Ocotillo, CA",Point,"[-115.7971667, 32.6815, 5.955]",-115.7971667,32.6815,5.955
Feature,ci14692836,4.68,"12km WNW of Alberto Oviedo Mota, B.C., MX",2010-05-04 11:26:32.050,2022-08-06 02:17:20.744,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14692836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14692836&format=geojson,188.0,3.9,6.3,green,reviewed,0,410,ci,14692836,",ci14692836,usp000hca7,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",21.0,0.1562,0.26,224.0,ml,earthquake,"M 4.7 - 12km WNW of Alberto Oviedo Mota, B.C., MX",Point,"[-115.2866667, 32.2636667, 14.059]",-115.2866667,32.2636667,14.059
Feature,ci14682004,4.58,"14km ESE of Ocotillo, CA",2010-04-27 10:55:35.720,2022-08-06 02:12:05.840,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14682004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14682004&format=geojson,489.0,4.1,6.32,green,reviewed,0,523,ci,14682004,",ci14682004,usp000hbys,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",43.0,0.02767,0.23,56.0,mw,earthquake,"M 4.6 - 14km ESE of Ocotillo, CA",Point,"[-115.8465, 32.6921667, 3.278]",-115.8465,32.6921667,3.278
Feature,ci10629477,4.63,"19km ESE of Ocotillo, CA",2010-04-22 17:12:13.050,2022-08-06 02:07:48.245,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10629477,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10629477&format=geojson,853.0,5.6,6.48,green,reviewed,0,807,ci,10629477,",ci10629477,usp000hbsn,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",40.0,0.0165,0.21,125.0,ml,earthquake,"M 4.6 - 19km ESE of Ocotillo, CA",Point,"[-115.8075, 32.6595, 5.315]",-115.8075,32.6595,5.315
Feature,ci10629213,4.21,"19km ESE of Ocotillo, CA",2010-04-22 14:22:03.390,2022-08-06 02:06:39.872,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10629213,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10629213&format=geojson,306.0,4.6,6.43,green,reviewed,0,413,ci,10629213,",ci10629213,usp000hbsd,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",37.0,0.02354,0.21,100.0,mw,earthquake,"M 4.2 - 19km ESE of Ocotillo, CA",Point,"[-115.8073333, 32.6703333, 4.945]",-115.8073333,32.6703333,4.945
Feature,ci10612285,4.73,"11km S of Estacion Coahuila, B.C., MX",2010-04-15 10:20:46.910,2022-08-06 01:57:32.842,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10612285,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10612285&format=geojson,40.0,3.8,6.16,green,reviewed,0,359,ci,10612285,",ci10612285,gcmtc201004151020b,usp000hbeb,gcmt20100415102049,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",7.0,0.2135,0.08,311.0,mw,earthquake,"M 4.7 - 11km S of Estacion Coahuila, B.C., MX",Point,"[-115.0111667, 32.096, 16.603]",-115.0111667,32.096,16.603
Feature,ci10612165,4.38,"20km SSW of Estacion Coahuila, B.C., MX",2010-04-15 09:20:37.380,2022-08-06 01:56:26.786,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10612165,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10612165&format=geojson,26.0,4.3,6.09,green,reviewed,0,306,ci,10612165,",ci10612165,usp000hbe6,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",15.0,,0.29,272.0,mw,earthquake,"M 4.4 - 20km SSW of Estacion Coahuila, B.C., MX",Point,"[-115.0638333, 32.0251667, 17.92]",-115.0638333,32.0251667,17.92
Feature,ci10602453,4.36,"12km WSW of Delta, B.C., MX",2010-04-11 16:42:04.040,2022-08-06 01:48:20.791,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10602453,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10602453&format=geojson,179.0,6.0,5.91,green,reviewed,0,400,ci,10602453,",ci10602453,usp000hb72,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",21.0,0.2067,0.14,199.0,mw,earthquake,"M 4.4 - 12km WSW of Delta, B.C., MX",Point,"[-115.318, 32.3326667, 17.552]",-115.318,32.3326667,17.552
Feature,ci10597061,4.5,"20km WNW of Progreso, B.C., MX",2010-04-10 09:12:28.030,2022-08-06 01:44:56.777,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10597061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10597061&format=geojson,1494.0,5.1,6.5,green,reviewed,0,822,ci,10597061,",ci10597061,usp000hb3v,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",45.0,0.00853,0.2,55.0,mw,earthquake,"M 4.5 - 20km WNW of Progreso, B.C., MX",Point,"[-115.7581667, 32.6753333, 9.715]",-115.7581667,32.6753333,9.715
Feature,ci10595133,4.7,"9km SW of Alberto Oviedo Mota, B.C., MX",2010-04-09 23:05:42.000,2022-08-06 01:35:53.280,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10595133,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10595133&format=geojson,417.0,6.4,5.547,green,reviewed,0,607,ci,10595133,",ci10595133,usp000hb2v,atlas20100409230542,",",ci,us,atlas,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",21.0,0.187,0.16,247.0,mw,earthquake,"M 4.7 - 9km SW of Alberto Oviedo Mota, B.C., MX",Point,"[-115.245, 32.1818333, 12.267]",-115.245,32.1818333,12.267
Feature,ci10589037,5.29,"12km SW of Alberto Oviedo Mota, B.C., MX",2010-04-08 16:44:25.010,2022-08-06 01:25:22.927,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10589037,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10589037&format=geojson,4685.0,4.6,6.84,green,reviewed,0,891,ci,10589037,",ci10589037,gcmtc201004081644a,usp000hazk,iscgem14557127,",",ci,gcmt,us,iscgem,",",associate,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",20.0,0.4901,0.2,249.0,mw,earthquake,"M 5.3 - 12km SW of Alberto Oviedo Mota, B.C., MX",Point,"[-115.2683333, 32.1646667, 9.985]",-115.2683333,32.1646667,9.985
Feature,ci10588789,4.42,"17km WNW of Progreso, B.C., MX",2010-04-08 15:44:58.950,2022-08-06 01:30:54.119,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10588789,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10588789&format=geojson,246.0,6.8,5.8,green,reviewed,0,468,ci,10588789,",ci10588789,usp000hazj,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",42.0,0.03814,0.18,186.0,ml,earthquake,"M 4.4 - 17km WNW of Progreso, B.C., MX",Point,"[-115.7611667, 32.61, 7.755]",-115.7611667,32.61,7.755
Feature,ci10585381,4.23,"20km NW of Progreso, B.C., MX",2010-04-08 02:47:57.030,2022-08-06 01:45:18.151,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10585381,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10585381&format=geojson,196.0,4.6,6.01,green,reviewed,0,365,ci,10585381,",ci10585381,usp000haxs,",",ci,us,",",dyfi,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",45.0,0.01576,0.23,93.0,mw,earthquake,"M 4.2 - 20km NW of Progreso, B.C., MX",Point,"[-115.7635, 32.6855, 3.99]",-115.7635,32.6855,3.99
Feature,ci14624220,4.47,"24km SSW of Estacion Coahuila, B.C., MX",2010-04-07 06:36:26.750,2022-08-06 01:16:07.265,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14624220,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14624220&format=geojson,102.0,4.1,6.18,green,reviewed,0,349,ci,14624220,",ci14624220,usp000haun,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",11.0,0.7051,0.2,275.0,ml,earthquake,"M 4.5 - 24km SSW of Estacion Coahuila, B.C., MX",Point,"[-115.1001667, 31.9896667, 9.977]",-115.1001667,31.9896667,9.977
Feature,ci14623804,4.27,"8km E of Ocotillo, CA",2010-04-07 05:21:25.940,2022-08-06 01:13:58.707,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14623804,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14623804&format=geojson,134.0,5.3,5.71,green,reviewed,0,352,ci,14623804,",ci14623804,usp000haub,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",50.0,0.0467,0.22,103.0,ml,earthquake,"M 4.3 - 8km E of Ocotillo, CA",Point,"[-115.9045, 32.7335, 1.947]",-115.9045,32.7335,1.947
Feature,ci14618772,4.51,"19km ESE of Ocotillo, CA",2010-04-06 10:06:37.750,2022-08-06 01:06:22.600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14618772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14618772&format=geojson,78.0,4.8,5.89,green,reviewed,0,350,ci,14618772,",ci14618772,usp000hara,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",39.0,0.07283,0.23,158.0,ml,earthquake,"M 4.5 - 19km ESE of Ocotillo, CA",Point,"[-115.8106667, 32.6651667, 1.733]",-115.8106667,32.6651667,1.733
Feature,ci14618236,4.67,"40km S of Estacion Coahuila, B.C., MX",2010-04-06 08:12:23.620,2022-08-06 01:08:26.750,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14618236,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14618236&format=geojson,11.0,3.4,6.23,green,reviewed,0,339,ci,14618236,",ci14618236,gcmtc201004060812a,usp000haqk,gcmt20100406081226,",",ci,gcmt,us,gcmt,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",9.0,0.8188,0.16,289.0,ml,earthquake,"M 4.7 - 40km S of Estacion Coahuila, B.C., MX",Point,"[-115.0126667, 31.8315, 9.961]",-115.0126667,31.8315,9.961
Feature,ci14617100,4.56,"18km W of Progreso, B.C., MX",2010-04-06 04:12:21.260,2022-08-06 01:01:32.477,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14617100,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14617100&format=geojson,1486.0,4.6,6.09,green,reviewed,0,780,ci,14617100,",ci14617100,usp000hapw,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",34.0,0.06844,0.23,195.0,ml,earthquake,"M 4.6 - 18km W of Progreso, B.C., MX",Point,"[-115.7738333, 32.5936667, 3.983]",-115.7738333,32.5936667,3.983
Feature,ci14616380,4.51,"7km WNW of Estacion Coahuila, B.C., MX",2010-04-06 01:23:00.820,2022-08-06 01:07:25.178,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14616380,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14616380&format=geojson,9.0,4.6,6.0,green,reviewed,0,317,ci,14616380,",ci14616380,usp000hap8,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",7.0,0.5276,0.4,263.0,ml,earthquake,"M 4.5 - 7km WNW of Estacion Coahuila, B.C., MX",Point,"[-115.0715, 32.2151667, 9.994]",-115.0715,32.2151667,9.994
Feature,ci14613212,4.73,"21km ESE of Ocotillo, CA",2010-04-05 13:33:05.360,2022-08-06 00:51:39.120,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14613212,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14613212&format=geojson,1281.0,6.6,6.556,green,reviewed,0,1004,ci,14613212,",atlas20100405133305,ci30261759,ci14613212,gcmtc201004051333a,usp000hak2,gcmt20100405133306,iscgem14546568,",",atlas,ci,ci,gcmt,us,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,trump-shakemap,",36.0,0.06431,0.23,188.0,mw,earthquake,"M 4.7 - 21km ESE of Ocotillo, CA",Point,"[-115.8018333, 32.6401667, 0.002]",-115.8018333,32.6401667,0.002
Feature,ci14612516,4.93,"19km ESE of Ocotillo, CA",2010-04-05 11:14:14.890,2022-08-06 00:49:12.642,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14612516,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14612516&format=geojson,1492.0,6.8,6.123,green,reviewed,0,1054,ci,14612516,",ci14612516,gcmtc201004051114a,usp000haj8,iscgem14546565,atlas20100405111418,",",ci,gcmt,us,iscgem,atlas,",",dyfi,focal-mechanism,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",37.0,0.07104,0.29,160.0,mw,earthquake,"M 4.9 - 19km ESE of Ocotillo, CA",Point,"[-115.8088333, 32.6638333, 13.653]",-115.8088333,32.6638333,13.653
Feature,ci14609660,4.96,"20km ESE of Ocotillo, CA",2010-04-05 03:15:24.770,2022-08-06 00:44:45.402,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14609660,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14609660&format=geojson,492.0,6.7,6.12,green,reviewed,0,708,ci,14609660,",ci14609660,usp000haf8,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",35.0,0.06681,0.21,181.0,ml,earthquake,"M 5.0 - 20km ESE of Ocotillo, CA",Point,"[-115.8055, 32.6465, 1.243]",-115.8055,32.6465,1.243
Feature,ci30389759,4.51,"13km SW of Delta, B.C., MX",2010-04-05 02:47:27.410,2020-06-27 07:25:08.642,,https://earthquake.usgs.gov/earthquakes/eventpage/ci30389759,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci30389759&format=geojson,19.0,5.4,6.03,green,reviewed,0,323,ci,30389759,",ci30389759,usp000haf0,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",15.0,0.5262,0.19,239.0,ml,earthquake,"M 4.5 - 13km SW of Delta, B.C., MX",Point,"[-115.3025, 32.2851667, 10.003]",-115.3025,32.2851667,10.003
Feature,ci14608980,4.68,"18km W of Progreso, B.C., MX",2010-04-05 01:52:25.420,2017-02-08 01:33:20.320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608980,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14608980&format=geojson,,,6.07,green,reviewed,0,337,ci,14608980,",usp000haen,ci14608980,",",us,ci,",",impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",35.0,0.1369,0.23,195.0,ml,earthquake,"M 4.7 - 18km W of Progreso, B.C., MX",Point,"[-115.7733333, 32.5933333, 4.085]",-115.7733333,32.5933333,4.085
Feature,ci30213759,4.64,"11km SSE of Alberto Oviedo Mota, B.C., MX",2010-04-05 01:25:34.670,2017-02-08 04:55:18.367,,https://earthquake.usgs.gov/earthquakes/eventpage/ci30213759,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci30213759&format=geojson,,,6.07,green,reviewed,0,331,ci,30213759,",usp000hae9,ci30213759,",",us,ci,",",impact-text,losspager,moment-tensor,origin,phase-data,shakemap,",9.0,0.7162,0.19,302.0,mw,earthquake,"M 4.6 - 11km SSE of Alberto Oviedo Mota, B.C., MX",Point,"[-115.1148333, 32.1445, 10.015]",-115.1148333,32.1445,10.015
Feature,ci10148002,5.22,"27km SSW of Estacion Coahuila, B.C., MX",2010-04-05 00:07:07.920,2022-05-12 17:54:17.835,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10148002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10148002&format=geojson,,,6.73,green,reviewed,0,419,ci,10148002,",ci10148002,usp000hacv,ci30301759,iscgem600296290,",",ci,us,ci,iscgem,",",associate,impact-text,losspager,moment-tensor,nearby-cities,origin,phase-data,shakemap,",9.0,0.7555,0.38,276.0,ml,earthquake,"M 5.2 - 27km SSW of Estacion Coahuila, B.C., MX",Point,"[-115.1341667, 31.9788333, 9.994]",-115.1341667,31.9788333,9.994
Feature,ci14607972,4.7,"13km S of Progreso, B.C., MX",2010-04-04 23:37:33.490,2022-07-16 09:45:19.425,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14607972&format=geojson,,,6.29,green,reviewed,0,340,ci,14607972,",ci14607972,usp000hacb,",",ci,us,",",impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",22.0,0.2158,0.25,244.0,ml,earthquake,"M 4.7 - 13km S of Progreso, B.C., MX",Point,"[-115.5978333, 32.4623333, 9.966]",-115.5978333,32.4623333,9.966
Feature,ci10169094,4.56,"11km W of Alberto Oviedo Mota, B.C., MX",2010-04-04 23:17:13.080,2017-02-08 15:42:53.506,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10169094,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10169094&format=geojson,,,6.03,green,reviewed,0,320,ci,10169094,",ci10169094,",",ci,",",losspager,nearby-cities,origin,phase-data,shakemap,",8.0,0.5639,0.22,259.0,ml,earthquake,"M 4.6 - 11km W of Alberto Oviedo Mota, B.C., MX",Point,"[-115.2906667, 32.2211667, 9.995]",-115.2906667,32.2211667,9.995
Feature,ci14607820,4.79,"16km W of Alberto Oviedo Mota, B.C., MX",2010-04-04 23:09:40.110,2020-07-07 22:06:16.238,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607820,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14607820&format=geojson,,,5.9,green,reviewed,0,353,ci,14607820,",usp000hac2,ci14607820,atlas20100404230938,",",us,ci,atlas,",",impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",9.0,0.6059,0.17,284.0,ml,earthquake,"M 4.8 - 16km W of Alberto Oviedo Mota, B.C., MX",Point,"[-115.3328333, 32.204, 9.979]",-115.3328333,32.204,9.979
Feature,ci14607700,4.03,"18km SSE of Progreso, B.C., MX",2010-04-04 22:54:13.970,2017-02-08 00:51:20.213,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607700,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14607700&format=geojson,,,5.55,green,reviewed,0,250,ci,14607700,",usp000habx,ci14607700,",",us,ci,",",impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",14.0,0.3707,0.32,231.0,ml,earthquake,"M 4.0 - 18km SSE of Progreso, B.C., MX",Point,"[-115.4973333, 32.436, 9.984]",-115.4973333,32.436,9.984
Feature,ci10184394,5.26,"15km SSW of Progreso, B.C., MX",2010-04-04 22:43:00.430,2017-02-08 15:33:36.578,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10184394,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10184394&format=geojson,,,6.98,green,reviewed,0,426,ci,10184394,",ci10184394,",",ci,",",losspager,nearby-cities,origin,phase-data,shakemap,",16.0,0.3162,0.26,239.0,ml,earthquake,"M 5.3 - 15km SSW of Progreso, B.C., MX",Point,"[-115.632, 32.4533333, 9.981]",-115.632,32.4533333,9.981
Feature,ci10542525,4.45,"31km E of Primo Tapia, B.C., MX",2010-02-14 21:35:47.900,2022-06-21 20:23:36.967,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10542525,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10542525&format=geojson,1316.0,4.8,5.95,green,reviewed,0,785,ci,10542525,",ci10542525,usp000h7ah,",",ci,us,",",dyfi,impact-text,losspager,nearby-cities,origin,phase-data,shakemap,",19.0,0.4421,0.17,258.0,ml,earthquake,"M 4.5 - 31km E of Primo Tapia, B.C., MX",Point,"[-116.5911667, 32.242, 5.608]",-116.5911667,32.242,5.608
