id,mag,place,time,updated,cdi,status,tsunami,sig,ids,nst,dmin,rms,gap,Longitud,Latitud,profundidad
us2000ahxh,3.6,"17 km SSW of Weston, Colorado",2017-09-08 06:53:34.760,2022-08-07 16:47:36.081,2.2,reviewed,0,200,",us2000ahxh,",43.0,0.17,0.45,93.0,-104.9507,36.9956,6.27
us2000ai3y,2.5,"2 km WSW of Aline, Oklahoma",2017-09-08 05:33:57.100,2017-12-07 20:00:20.040,2.7,reviewed,0,97,",us2000ai3y,",43.0,1.946,0.23,37.0,-98.4714,36.5024,6.91
us2000ahub,4.3,"9 km ESE of Jefferson, Oklahoma",2017-09-08 02:26:23.700,2020-03-20 01:55:15.039,5.8,reviewed,0,764,",us2000ahub,",43.0,9.822,1.24,49.0,-97.683,36.6996,6.07
us2000ahu8,3.7,"12 km ESE of Soda Springs, Idaho",2017-09-08 02:07:14.220,2017-12-07 20:00:19.040,3.9,reviewed,0,211,",us2000ahu8,uu60238957,",43.0,0.116,0.82,41.0,-111.4571,42.6128,10.73
us2000ahu1,2.6,"26 km NW of New Meadows, Idaho",2017-09-08 01:09:08.850,2017-12-07 20:00:19.040,,reviewed,0,104,",uw61304842,us2000ahu1,",43.0,0.393,0.54,53.0,-116.5555,45.1063,5.0
us2000ahtu,2.5,"6 km S of Goltry, Oklahoma",2017-09-08 00:23:33.800,2017-12-07 20:00:19.040,,reviewed,0,96,",us2000ahtu,",43.0,1.946,0.36,35.0,-98.1451,36.473,5.88
us2000ahrz,2.6,"11 km S of Spivey, Kansas",2017-09-07 21:53:50.280,2017-12-07 20:00:19.040,,reviewed,0,104,",us2000ahrz,",43.0,0.125,0.73,130.0,-98.1442,37.3444,5.0
us2000ahrq,2.6,"13 km NNW of Georgetown, Idaho",2017-09-07 21:29:55.300,2017-12-07 20:00:19.040,,reviewed,0,104,",uu60238812,us2000ahrq,",43.0,0.054,0.29,58.0,-111.4204,42.5961,4.05
nc72887160,2.58,"39 km NNE of Willow Creek, California",2017-09-07 16:57:54.900,2017-09-09 01:50:03.942,,reviewed,0,102,",nc72887160,",30.0,0.013,0.17,54.0,-123.4643333,41.2691667,37.62
ci37757287,2.66,"12km SSE of Alberto Oviedo Mota, B.C., MX",2017-09-07 16:31:40.420,2017-10-26 21:57:51.524,,reviewed,0,109,",ci37757287,us2000ahkd,",15.0,0.182,0.24,198.0,-115.1173333,32.1238333,19.58
nn00604069,2.5,"11 km ENE of Carlin, Nevada",2017-09-07 13:09:54.475,2018-07-02 18:43:00.475,,reviewed,0,96,",us2000ahi5,nn00604069,",10.0,0.313,0.1546,126.45,-115.9831,40.7647,1.4
us2000ahhi,2.7,"9 km N of Georgetown, Idaho",2017-09-07 13:09:27.680,2017-12-07 20:00:19.040,,reviewed,0,112,",uu60238527,us2000ahhi,",43.0,0.193,0.71,90.0,-111.3701,42.5693,9.05
us2000akug,2.9,"12 km NNW of Georgetown, Idaho",2017-09-07 12:19:07.780,2017-12-07 20:00:19.040,,reviewed,0,129,",uu60238427,us2000akug,",43.0,0.147,0.24,61.0,-111.4303,42.582,7.2
us2000ahg2,4.1,"12 km NNW of Georgetown, Idaho",2017-09-07 12:13:38.110,2017-12-07 20:00:18.040,3.1,reviewed,0,262,",us2000ahg2,uu60238422,",43.0,0.295,0.22,117.0,-111.4169,42.5849,5.81
us2000ahfz,2.5,"12 km NNW of Georgetown, Idaho",2017-09-07 12:02:06.010,2017-12-07 20:00:18.040,,reviewed,0,96,",uu60238412,us2000ahfz,",43.0,0.135,0.46,61.0,-111.4484,42.5834,5.32
ci37757039,2.63,"6km SW of Anza, CA",2017-09-07 10:15:11.900,2022-08-07 16:41:59.719,2.2,reviewed,0,107,",ci37757039,",121.0,0.042,0.22,14.0,-116.7303333,33.5233333,2.34
us2000aku7,2.6,"13 km NNW of Georgetown, Idaho",2017-09-07 07:34:20.660,2017-12-07 20:00:18.040,,reviewed,0,104,",uu60238207,us2000aku7,",43.0,0.139,0.29,64.0,-111.436,42.5926,4.73
us2000atji,2.9,"11 km E of Soda Springs, Idaho",2017-09-07 07:26:11.020,2017-12-07 20:00:18.040,,reviewed,0,129,",uu60013329,us2000atji,",43.0,0.099,0.6,90.0,-111.47,42.645,9.42
us2000ahe5,2.7,"8 km E of Soda Springs, Idaho",2017-09-07 07:25:53.670,2017-12-07 20:00:18.040,2.0,reviewed,0,112,",us2000ahe5,uu60238202,",43.0,0.077,0.44,97.0,-111.4989,42.6506,9.14
us2000ahc8,2.5,"13 km NNW of Georgetown, Idaho",2017-09-07 03:27:16.810,2017-12-07 20:00:18.040,,reviewed,0,96,",uu60238047,us2000ahc8,",43.0,0.135,0.48,57.0,-111.4442,42.5894,10.0
ci37756647,2.56,"8km NNW of Big Bear City, CA",2017-09-07 00:49:57.490,2022-08-07 16:40:24.327,3.8,reviewed,0,102,",ci37756647,",110.0,0.06,0.15,39.0,-116.8935,34.3221667,9.4
us2000ah8i,2.6,"13 km E of Soda Springs, Idaho",2017-09-06 22:58:24.430,2017-12-07 20:00:18.040,,reviewed,0,104,",uu60237827,us2000ah8i,",43.0,0.116,0.28,58.0,-111.4462,42.6641,6.32
us2000ah8f,2.5,"13 km NNW of Georgetown, Idaho",2017-09-06 22:49:32.300,2017-12-07 20:00:18.040,,reviewed,0,96,",uu60237822,us2000ah8f,",43.0,0.139,0.24,63.0,-111.4377,42.5887,10.66
us2000ah60,2.7,"9 km NNW of Pawnee, Oklahoma",2017-09-06 21:02:14.000,2017-12-07 20:00:17.040,,reviewed,0,112,",us2000ah60,",43.0,2.329,0.17,35.0,-96.8616,36.4121,5.01
us2000ah55,2.8,"12 km ESE of Soda Springs, Idaho",2017-09-06 20:23:57.660,2017-12-07 20:00:17.040,2.2,reviewed,0,121,",us2000ah55,uu60237682,",43.0,0.115,0.4,72.0,-111.4586,42.6123,8.42
us2000ah3h,3.3,"30 km ESE of Wright, Wyoming",2017-09-06 19:10:29.070,2017-12-07 20:00:17.040,,reviewed,0,168,",us2000ah3h,",43.0,0.91,0.57,106.0,-105.13,43.6702,0.0
us2000ah26,2.6,"12 km NNW of Georgetown, Idaho",2017-09-06 18:29:31.080,2022-08-07 16:39:37.292,2.2,reviewed,0,104,",us2000ah26,uu60237527,",43.0,0.14,0.25,61.0,-111.4395,42.5853,7.31
us2000ah14,2.6,"6 km ENE of Hennessey, Oklahoma",2017-09-06 18:05:46.700,2017-12-07 20:00:17.040,2.7,reviewed,0,105,",us2000ah14,",43.0,2.129,0.25,26.0,-97.8313,36.123,6.92
us2000ah0u,2.6,"14 km E of Soda Springs, Idaho",2017-09-06 17:54:46.460,2017-12-07 20:00:17.040,,reviewed,0,104,",uu60237492,us2000ah0u,",43.0,0.126,0.53,99.0,-111.4338,42.6735,6.96
us2000agz9,2.5,"11 km NNW of Georgetown, Idaho",2017-09-06 16:55:44.860,2017-12-07 20:00:17.040,,reviewed,0,96,",uu60237407,us2000agz9,",43.0,0.3,0.4,118.0,-111.4232,42.5826,14.88
us2000agz3,2.7,"8 km NNW of Georgetown, Idaho",2017-09-06 16:49:53.830,2017-12-07 20:00:17.040,,reviewed,0,112,",uu60237397,us2000agz3,",43.0,0.308,0.3,114.0,-111.406,42.555,7.72
us2000agyp,3.4,"10 km NNW of Georgetown, Idaho",2017-09-06 16:35:14.790,2017-12-07 20:00:17.040,,reviewed,0,178,",us2000agyp,uu60237372,",43.0,0.318,0.59,118.0,-111.4313,42.5609,10.51
uu60014164,2.94,"9 km NNW of Georgetown, Idaho",2017-09-06 16:28:55.060,2017-12-08 22:11:26.850,,reviewed,0,133,",uu60014164,",13.0,0.525,0.16,255.0,-111.4103333,42.5635,6.11
uu60014134,2.8,"17 km NNE of Soda Springs, Idaho",2017-09-06 16:28:03.910,2017-12-12 20:26:19.500,,reviewed,0,121,",uu60014134,",9.0,0.299,0.23,224.0,-111.5048333,42.7901667,9.37
us2000agyd,3.1,"12 km ESE of Soda Springs, Idaho",2017-09-06 16:26:53.610,2022-06-24 18:57:18.928,2.0,reviewed,0,148,",us2000agyd,uu60013604,",43.0,0.306,0.43,129.0,-111.4602,42.6122,5.98
uu60237367,2.58,"10 km WNW of Panguitch, Utah",2017-09-06 16:26:53.560,2017-12-07 20:00:17.040,,reviewed,0,102,",us2000agz7,uu60237367,",21.0,0.337,0.27,69.0,-112.5441667,37.8613333,7.84
us2000agwv,2.5,"11 km NNW of Georgetown, Idaho",2017-09-06 15:37:22.550,2017-12-07 20:00:17.040,,reviewed,0,96,",uu60237287,us2000agwv,",43.0,0.295,0.44,117.0,-111.4135,42.5817,13.97
us2000agwb,2.9,"1 km E of Luther, Oklahoma",2017-09-06 15:15:12.700,2017-12-07 20:00:17.040,2.2,reviewed,0,130,",us2000agwb,",43.0,2.788,0.35,32.0,-97.177,35.6638,5.55
us2000agvz,3.5,"9 km NNW of Georgetown, Idaho",2017-09-06 15:04:47.040,2022-08-07 16:38:52.296,3.1,reviewed,0,189,",us2000agvz,uu60237252,",43.0,0.301,0.32,114.0,-111.4011,42.561,9.2
us2000aguu,3.2,"9 km WNW of Lincoln, Montana",2017-09-06 13:39:56.200,2017-12-07 20:00:17.040,2.0,reviewed,0,158,",us2000aguu,mb80252259,",43.0,0.101,0.33,121.0,-112.7977,46.9814,19.87
us2000agus,2.5,"15 km SE of Lincoln, Montana",2017-09-06 13:36:17.550,2017-12-07 20:00:17.040,,reviewed,0,96,",mb80252254,us2000agus,",43.0,0.066,0.22,69.0,-112.539,46.8532,12.8
us2000agum,2.8,"10 km NNW of Georgetown, Idaho",2017-09-06 13:29:19.000,2017-12-07 20:00:17.040,,reviewed,0,121,",uu60237072,us2000agum,",43.0,0.318,0.57,66.0,-111.4382,42.5675,13.64
us2000agu9,2.5,"12 km NNW of Georgetown, Idaho",2017-09-06 13:02:59.850,2017-12-07 20:00:17.040,,reviewed,0,96,",uu60237012,us2000agu9,",43.0,0.317,0.44,122.0,-111.4522,42.5824,1.17
us2000agtv,2.9,"11 km NNW of Georgetown, Idaho",2017-09-06 12:42:20.180,2017-12-07 20:00:17.040,,reviewed,0,129,",uu60236977,us2000agtv,",43.0,0.319,0.6,120.0,-111.4441,42.5704,10.73
us2000agtf,2.7,"13 km NNW of Georgetown, Idaho",2017-09-06 12:09:16.630,2017-12-07 20:00:16.040,1.0,reviewed,0,112,",us2000agtf,uu60236902,",43.0,0.298,0.34,121.0,-111.4361,42.5984,10.0
us2000agt4,2.6,"12 km NNW of Georgetown, Idaho",2017-09-06 11:45:49.050,2017-12-07 20:00:16.040,,reviewed,0,104,",uu60236857,us2000agt4,",43.0,0.318,0.28,121.0,-111.4461,42.5748,1.72
us2000agt2,3.2,"14 km NNW of Georgetown, Idaho",2017-09-06 11:41:46.750,2017-12-07 20:00:16.040,2.2,reviewed,0,158,",us2000agt2,uu60236852,",43.0,0.298,0.16,121.0,-111.4379,42.6014,6.03
us2000agsm,3.0,"8 km NNW of Georgetown, Idaho",2017-09-06 11:18:46.850,2017-12-07 20:00:16.040,,reviewed,0,138,",us2000agsm,uu60236802,",43.0,0.306,0.3,113.0,-111.3998,42.5529,10.0
us2000agsf,2.6,"10 km NNW of Georgetown, Idaho",2017-09-06 10:50:57.400,2017-12-07 20:00:16.040,,reviewed,0,104,",uu60236762,us2000agsf,",43.0,0.311,0.27,117.0,-111.425,42.5663,3.34
us2000agry,2.8,"14 km NNW of Georgetown, Idaho",2017-09-06 10:14:44.680,2017-12-07 20:00:16.040,,reviewed,0,121,",uu60236702,us2000agry,",43.0,0.292,0.21,121.0,-111.4338,42.6061,9.06
us2000bt0k,2.7,"14 km ENE of Soda Springs, Idaho",2017-09-06 09:55:49.630,2017-12-07 20:00:16.040,,reviewed,0,112,",uu60236667,us2000bt0k,",43.0,0.253,0.54,125.0,-111.4332,42.685,10.0
us2000bvkq,3.0,"12 km E of Soda Springs, Idaho",2017-09-06 09:54:34.920,2017-12-07 20:00:16.040,,reviewed,0,138,",uu60013869,us2000bvkq,",43.0,0.265,0.39,128.0,-111.453,42.6734,10.29
us2000agrm,3.1,"13 km ESE of Soda Springs, Idaho",2017-09-06 09:52:54.090,2017-12-07 20:00:16.040,,reviewed,0,148,",uu60236662,us2000agrm,",43.0,0.308,0.22,123.0,-111.4534,42.6004,2.67
nn00603856,2.7,"13 km NE of Carlin, Nevada",2017-09-06 09:22:26.628,2018-07-02 18:42:57.330,,reviewed,0,112,",us2000agqz,nn00603856,",10.0,0.297,0.1321,120.78,-115.9845,40.7951,7.6
us2000agqn,3.7,"13 km ESE of Soda Springs, Idaho",2017-09-06 09:10:53.080,2017-12-07 20:00:16.040,2.0,reviewed,0,211,",us2000agqn,uu60236582,",43.0,0.303,0.22,123.0,-111.4492,42.6047,10.0
us2000agpu,2.8,"12 km NNW of Georgetown, Idaho",2017-09-06 08:32:42.440,2017-12-07 20:00:16.040,,reviewed,0,121,",uu60236487,us2000agpu,",43.0,0.312,0.29,121.0,-111.4431,42.582,3.08
us2000bt6m,3.9,"12 km NNW of Georgetown, Idaho",2017-09-06 08:26:55.310,2017-12-07 20:00:16.040,,reviewed,0,234,",uu60013744,us2000bt6m,",43.0,0.303,0.21,119.0,-111.4285,42.5819,5.44
us2000agpc,4.1,"10 km ESE of Soda Springs, Idaho",2017-09-06 08:26:30.610,2017-12-07 20:00:16.040,2.0,reviewed,0,259,",us2000agpc,uu60236482,",43.0,0.329,0.86,140.0,-111.494,42.6084,10.0
uu60014009,2.85,"14 km ESE of Soda Springs, Idaho",2017-09-06 08:25:47.450,2017-11-30 19:29:52.530,,reviewed,0,125,",uu60014009,",13.0,0.301,0.15,176.0,-111.4448333,42.6031667,5.97
us2000agp9,2.8,"13 km ESE of Soda Springs, Idaho",2017-09-06 08:23:54.150,2017-12-07 20:00:16.040,,reviewed,0,121,",uu60236477,us2000agp9,",43.0,0.316,0.58,124.0,-111.4612,42.5937,10.0
us2000agp7,2.9,"12 km NNW of Georgetown, Idaho",2017-09-06 08:19:52.790,2017-12-07 20:00:16.040,,reviewed,0,129,",uu60236467,us2000agp7,",43.0,0.29,0.61,117.0,-111.4157,42.591,10.0
us2000agne,2.8,"17 km NNE of Snyder, Texas",2017-09-06 08:02:47.860,2017-12-07 20:00:16.040,,reviewed,0,121,",us2000agne,",43.0,0.019,0.45,46.0,-100.8718,32.8738,5.0
us2000agna,4.2,"13 km ESE of Soda Springs, Idaho",2017-09-06 07:55:09.740,2017-12-07 20:00:16.040,4.3,reviewed,0,277,",us2000agna,uu60013134,",43.0,0.318,0.25,125.0,-111.4665,42.5968,1.3
us2000ax0e,3.8,"12 km NNW of Georgetown, Idaho",2017-09-06 07:54:26.910,2017-12-07 20:00:16.040,,reviewed,0,222,",uu60236407,us2000ax0e,",43.0,0.29,0.18,116.0,-111.4108,42.587,10.0
us2000agmp,3.7,"12 km ESE of Soda Springs, Idaho",2017-09-06 07:51:07.750,2022-06-22 08:16:48.079,2.0,reviewed,0,211,",us2000agmp,uu60236402,",43.0,0.313,0.32,126.0,-111.4666,42.6055,2.35
us2000agmm,2.6,"13 km NNW of Georgetown, Idaho",2017-09-06 07:45:36.000,2017-12-07 20:00:16.040,,reviewed,0,104,",uu60236397,us2000agmm,",43.0,0.287,0.68,133.0,-111.4173,42.5977,10.0
uu60014154,2.68,"14 km ESE of Soda Springs, Idaho",2017-09-06 07:36:52.010,2017-12-08 21:02:39.070,,reviewed,0,110,",uu60014154,",14.0,0.292,0.21,82.0,-111.4405,42.6146667,5.97
us2000agp1,4.2,"13 km NNW of Georgetown, Idaho",2017-09-06 07:35:30.390,2017-12-07 20:00:16.040,,reviewed,0,271,",uu60236382,us2000agp1,",43.0,0.307,0.43,135.0,-111.4411,42.5885,7.18
us2000agm1,3.8,"13 km ESE of Soda Springs, Idaho",2017-09-06 07:32:21.740,2017-12-07 20:00:16.040,,reviewed,0,222,",us2000agm1,uu60236377,",43.0,0.313,0.27,123.0,-111.4559,42.5942,6.19
us2000agl6,2.6,"14 km E of Soda Springs, Idaho",2017-09-06 06:43:30.590,2017-12-07 20:00:15.040,,reviewed,0,104,",uu60236287,us2000agl6,",43.0,0.273,0.38,122.0,-111.431,42.6413,10.0
nc72886105,2.6,"5 km WNW of Cobb, California",2017-09-06 06:35:18.540,2022-08-07 16:35:36.032,4.1,reviewed,0,104,",nc72886105,",76.0,0.007,0.04,25.0,-122.7821667,38.8353333,1.86
us2000agkt,2.6,"13 km NNW of Georgetown, Idaho",2017-09-06 06:02:38.950,2017-12-07 20:00:15.040,,reviewed,0,104,",uu60236212,us2000agkt,",43.0,0.295,0.3,119.0,-111.4283,42.5954,10.0
us2000agkq,2.8,"10 km NNW of Georgetown, Idaho",2017-09-06 05:56:27.480,2017-12-07 20:00:15.040,,reviewed,0,121,",uu60236202,us2000agkq,",43.0,0.31,0.38,128.0,-111.4272,42.5698,10.0
us2000agjz,2.5,"10 km NNW of Georgetown, Idaho",2017-09-06 05:11:47.430,2017-12-07 20:00:15.040,,reviewed,0,96,",uu60236107,us2000agjz,",43.0,0.308,0.37,118.0,-111.4253,42.5712,7.24
us2000agjk,2.5,"10 km NNW of Georgetown, Idaho",2017-09-06 05:02:36.450,2017-12-07 20:00:15.040,,reviewed,0,96,",uu60236087,us2000agjk,",43.0,0.317,0.28,66.0,-111.4366,42.5672,2.56
us2000agjd,3.0,"13 km ESE of Soda Springs, Idaho",2017-09-06 04:46:56.740,2017-12-07 20:00:15.040,,reviewed,0,138,",uu60236047,us2000agjd,",43.0,0.312,0.4,124.0,-111.4563,42.5959,10.0
us2000agiz,4.6,"11 km NNW of Georgetown, Idaho",2017-09-06 04:37:44.500,2017-12-07 20:00:15.040,3.9,reviewed,0,352,",us2000agiz,uu60236032,",43.0,0.319,1.01,44.0,-111.4444,42.572,10.0
us2000agiu,3.4,"13 km ESE of Soda Springs, Idaho",2017-09-06 04:36:28.470,2017-12-07 20:00:15.040,2.0,reviewed,0,178,",us2000agiu,uu60013124,",43.0,0.321,0.84,56.0,-111.4674,42.5925,10.0
us2000agit,3.0,"12 km ESE of Soda Springs, Idaho",2017-09-06 04:31:22.730,2017-12-07 20:00:15.040,,reviewed,0,138,",uu60236022,us2000agit,",43.0,0.301,0.35,125.0,-111.4561,42.6161,6.68
us2000agis,3.0,"13 km ESE of Soda Springs, Idaho",2017-09-06 04:27:42.630,2017-12-07 20:00:15.040,1.0,reviewed,0,138,",uu60236012,us2000agis,",43.0,0.298,0.89,83.0,-111.4481,42.6129,10.0
us2000agid,3.2,"12 km NNW of Georgetown, Idaho",2017-09-06 03:55:40.720,2017-12-07 20:00:15.040,2.7,reviewed,0,158,",us2000agid,uu60235952,",43.0,0.303,0.64,57.0,-111.4333,42.5875,10.0
us2000agi9,3.1,"12 km NNW of Georgetown, Idaho",2017-09-06 03:48:09.570,2017-12-07 20:00:15.040,,reviewed,0,148,",uu60235937,us2000agi9,",43.0,0.3,0.8,119.0,-111.4305,42.5897,10.0
us2000agi8,2.6,"12 km NNW of Georgetown, Idaho",2017-09-06 03:45:49.080,2017-12-07 20:00:15.040,,reviewed,0,104,",uu60235932,us2000agi8,",43.0,0.286,0.58,64.0,-111.4098,42.5925,10.0
us2000aghy,3.3,"6 km S of Glencoe, Oklahoma",2017-09-06 03:20:54.700,2020-03-20 01:54:53.076,4.1,reviewed,0,187,",us2000aghy,",43.0,3.995,0.33,28.0,-96.9168,36.1711,7.23
us2000aghl,2.8,"12 km NNW of Georgetown, Idaho",2017-09-06 02:38:44.740,2017-12-07 20:00:15.040,,reviewed,0,121,",us2000aghl,uu60235792,",43.0,0.313,0.37,120.0,-111.442,42.5784,6.25
us2000aghi,2.6,"11 km NNW of Georgetown, Idaho",2017-09-06 02:36:16.500,2017-12-07 20:00:15.040,,reviewed,0,104,",uu60235787,us2000aghi,",43.0,0.316,0.41,120.0,-111.443,42.5755,1.59
us2000aghe,3.0,"14 km ESE of Soda Springs, Idaho",2017-09-06 02:26:41.550,2017-12-07 20:00:15.040,,reviewed,0,138,",uu60235762,us2000aghe,",43.0,0.3,0.3,122.0,-111.4448,42.6041,7.18
us2000aghb,3.2,"12 km NNW of Georgetown, Idaho",2017-09-06 02:22:10.440,2017-12-07 20:00:15.040,3.1,reviewed,0,158,",us2000aghb,uu60235752,",43.0,0.295,0.25,118.0,-111.4189,42.5868,6.7
us2000bt0c,2.6,"13 km NNW of Georgetown, Idaho",2017-09-06 01:10:29.490,2017-12-07 20:00:15.040,,reviewed,0,104,",uu60235637,us2000bt0c,",43.0,0.309,0.5,121.0,-111.4433,42.587,10.0
us2000aggl,2.9,"7 km NNW of Georgetown, Idaho",2017-09-06 01:08:42.450,2017-12-07 20:00:15.040,,reviewed,0,129,",uu60235627,uu60235632,us2000aggl,",43.0,0.319,0.27,130.0,-111.411,42.5432,14.3
us2000aggh,2.8,"10 km NNW of Georgetown, Idaho",2017-09-06 01:00:15.480,2017-12-07 20:00:15.040,,reviewed,0,121,",uu60235612,us2000aggh,",43.0,0.301,0.26,115.0,-111.4088,42.5682,7.02
us2000bsv1,2.8,"6 km NNW of Georgetown, Idaho",2017-09-06 00:37:25.330,2017-12-07 20:00:15.040,,reviewed,0,121,",uu60235582,us2000bsv1,",43.0,0.309,0.53,111.0,-111.3885,42.5402,10.31
us2000aggc,2.7,"10 km NNW of Georgetown, Idaho",2017-09-06 00:37:09.650,2017-12-07 20:00:15.040,,reviewed,0,112,",uu60013274,us2000aggc,",43.0,0.311,0.31,118.0,-111.4265,42.568,11.38
ci37755871,2.57,"9km E of Running Springs, CA",2017-09-06 00:01:03.170,2017-10-26 22:00:08.147,3.4,reviewed,0,105,",ci37755871,",117.0,0.058,0.14,34.0,-117.008,34.1991667,7.39
us2000ages,3.8,"9 km NNW of Georgetown, Idaho",2017-09-05 23:00:16.470,2017-12-07 20:00:15.040,,reviewed,0,222,",us2000ages,uu60235422,",43.0,0.31,0.26,116.0,-111.4162,42.5602,5.72
us2000agep,3.0,"9 km NNW of Georgetown, Idaho",2017-09-05 22:46:59.300,2017-12-07 20:00:15.040,,reviewed,0,138,",uu60235402,us2000agep,",43.0,0.309,0.45,63.0,-111.411,42.5576,11.56
us2000age2,3.8,"12 km NNW of Georgetown, Idaho",2017-09-05 22:32:47.700,2017-12-07 20:00:14.040,2.0,reviewed,0,222,",us2000age2,uu60235372,",43.0,0.305,0.36,58.0,-111.4313,42.582,5.17
us2000agcy,3.0,"13 km NNW of Georgetown, Idaho",2017-09-05 21:43:18.990,2022-06-21 05:07:25.185,0.0,reviewed,0,138,",us2000agcy,uu60235262,",43.0,0.304,0.36,121.0,-111.4393,42.5906,11.57
us2000agcu,2.5,"12 km N of Snyder, Texas",2017-09-05 21:37:42.200,2017-12-07 20:00:14.040,,reviewed,0,96,",us2000agcu,",43.0,0.041,0.4,41.0,-100.924,32.8313,1.49
us2000bvj1,3.4,"10 km NNW of Georgetown, Idaho",2017-09-05 21:23:53.400,2017-12-07 20:00:14.040,,reviewed,0,178,",uu60013839,us2000bvj1,",43.0,0.296,0.26,175.0,-111.407,42.573,9.86
us2000agc9,4.3,"13 km NNW of Georgetown, Idaho",2017-09-05 21:23:18.360,2022-06-22 08:16:21.033,3.1,reviewed,0,289,",us2000agc9,uu60235227,",43.0,0.3,0.38,63.0,-111.4373,42.5959,6.3
nc72885795,2.5,"5 km SW of Cobb, California",2017-09-05 21:01:11.250,2017-09-07 02:34:04.050,,reviewed,0,96,",nc72885795,",74.0,0.018,0.06,31.0,-122.7623333,38.789,1.41
us2000bsuy,2.9,"11 km NNW of Georgetown, Idaho",2017-09-05 20:58:51.460,2017-12-07 20:00:14.040,,reviewed,0,129,",uu60013259,us2000bsuy,",43.0,0.302,0.49,118.0,-111.4231,42.5781,12.61
us2000bt08,2.8,"14 km ESE of Soda Springs, Idaho",2017-09-05 20:58:05.850,2017-12-07 20:00:14.040,,reviewed,0,121,",uu60235167,us2000bt08,",43.0,0.298,0.62,126.0,-111.4412,42.6052,10.0
us2000bveh,3.2,"14 km ESE of Soda Springs, Idaho",2017-09-05 20:55:46.630,2017-12-07 20:00:14.040,,reviewed,0,158,",uu60013794,us2000bveh,",43.0,0.295,0.31,54.0,-111.443,42.6113,9.31
us2000bveq,3.4,"10 km NNW of Georgetown, Idaho",2017-09-05 20:55:03.610,2017-12-07 20:00:14.040,,reviewed,0,178,",us2000bveq,uu60013799,",43.0,0.294,0.28,115.0,-111.4065,42.5764,10.0
us2000agbd,4.3,"12 km NNW of Georgetown, Idaho",2017-09-05 20:54:15.420,2022-06-22 08:15:52.178,3.4,reviewed,0,296,",us2000agbd,uu60235162,",43.0,0.294,0.39,117.0,-111.4174,42.5855,10.0
us2000agal,2.6,"12 km NNW of Georgetown, Idaho",2017-09-05 20:17:12.800,2017-12-07 20:00:14.040,,reviewed,0,104,",uu60235142,us2000agal,",43.0,0.319,0.69,122.0,-111.454,42.5812,10.0
nc72885755,2.5,"4 km N of East Foothills, California",2017-09-05 20:02:09.360,2017-12-27 06:54:44.502,3.1,reviewed,0,109,",nc72885755,",118.0,0.031,0.17,26.0,-121.816,37.4216667,2.91
us2000ag9h,2.5,"12 km ESE of Soda Springs, Idaho",2017-09-05 19:23:59.900,2017-12-07 20:00:14.040,2.2,reviewed,0,96,",us2000ag9h,uu60235112,",43.0,0.316,0.59,56.0,-111.4657,42.5999,10.0
uw61303577,2.82,"25 km W of Yachats, Oregon",2017-09-05 15:48:09.530,2017-12-07 20:00:13.040,2.0,reviewed,0,123,",us2000ag3y,uw61303577,",13.0,0.235,0.21,248.0,-124.4218333,44.3418333,25.72
us2000ag3c,2.7,"9 km ESE of Soda Springs, Idaho",2017-09-05 14:46:41.690,2017-12-07 20:00:13.040,,reviewed,0,112,",us2000ag3c,uu60234957,",43.0,0.319,0.82,141.0,-111.499,42.6237,9.51
us2000ag1p,2.9,"14 km ESE of Soda Springs, Idaho",2017-09-05 11:38:20.480,2017-12-07 20:00:13.040,,reviewed,0,129,",uu60234797,us2000ag1p,",43.0,0.3,0.37,123.0,-111.4454,42.6062,5.24
uu60234722,2.74,"11 km NNW of Georgetown, Idaho",2017-09-05 10:09:12.350,2017-11-29 23:53:51.140,,reviewed,0,116,",uu60234722,",14.0,0.306,0.13,117.0,-111.4281667,42.5771667,7.42
us2000ag0q,3.2,"12 km NNW of Georgetown, Idaho",2017-09-05 10:02:01.740,2017-12-07 20:00:13.040,,reviewed,0,158,",us2000ag0q,uu60013114,",43.0,0.306,0.25,119.0,-111.4332,42.5817,2.1
uu60014024,2.65,"14 km ESE of Soda Springs, Idaho",2017-09-05 09:48:04.050,2017-11-30 23:02:10.430,,reviewed,0,108,",uu60014024,",11.0,0.287,0.27,121.0,-111.436,42.6191667,5.95
us2000ag0e,3.5,"10 km E of Soda Springs, Idaho",2017-09-05 09:47:10.120,2017-12-07 20:00:13.040,,reviewed,0,188,",us2000ag0e,uu60234682,",43.0,0.295,0.29,130.0,-111.4727,42.6444,5.97
us2000afyp,4.3,"12 km NNW of Georgetown, Idaho",2017-09-05 08:13:14.830,2022-06-22 08:14:54.891,3.8,reviewed,0,301,",us2000afyp,uu60234522,",43.0,0.318,0.53,122.0,-111.4515,42.5806,2.9
us2000afx7,2.7,"12 km ESE of Soda Springs, Idaho",2017-09-05 06:04:00.220,2017-12-07 20:00:13.040,,reviewed,0,112,",uu60234362,us2000afx7,",43.0,0.319,0.52,126.0,-111.4709,42.5992,2.42
us2000afw0,3.1,"13 km NNW of Georgetown, Idaho",2017-09-05 04:34:33.650,2017-12-07 20:00:13.040,,reviewed,0,148,",us2000afw0,uu60234232,",43.0,0.313,0.66,56.0,-111.4512,42.5879,10.0
